path,run_id,ring_count,ring_count_source,ring_count_error,replay_prompt_match,replay_max_dx,replay_max_dy,replay_type_match,labelmap_source,labelmap_coverage_known,labelmap_coverage_filled,elapsed_s,correspondence_f1@8,correspondence_f1@15,correspondence_f1@25,line_explained@8,line_explained@15,line_explained@25,boundary_explained_line@8,boundary_explained_line@15,boundary_explained_line@25,boundary_explained_edge@8,boundary_explained_edge@15,boundary_explained_edge@25,chamfer_sym_px,chamfer_line_to_bnd_px,chamfer_bnd_to_line_px,split,case,family,trial_id,mIoU,stage1_varied,acquisition,source,depth_nan_ratio,denoise_retained_ratio,unfold_residual,orient_agreement,sam_fill_rate,sam_ontology_divergence,det_row_residual_px,det_row_gated,det_row_y_std,phase_incoherence_deg
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s010,2-1-s010,9,log,1.0,True,5.684341886080802e-14,2.2737367544323206e-13,1.0,results.pkl,0.8669984934715896,0.8669984934715896,1.13,0.08367230243954099,0.12651781936066903,0.18197941639006968,0.08766991072146707,0.15925359929220623,0.2706506876859969,0.08002336448598131,0.10494548286604362,0.13707165109034267,0.32710280373831774,0.4672897196261682,0.5794392523364486,135.9482879638672,109.43135070800781,162.46522521972656,train,2-1,staggered,2-1-s010,0.387,True,sobol_init,bo-bayes,0.1313085244338946,0.7045496352974976,1.308332819650179,0.9998939346741136,0.6104503957058321,0.2596952177801855,0.0,0.0,21.54315944368977,4.6
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s011,2-1-s011,10,log,0.0,True,0.0,0.0,1.0,results.pkl,0.9680759991264468,0.9680759991264468,1.23,0.37982842397364136,0.48727976261853967,0.6412543424058557,0.37318115856767464,0.5011177785621838,0.6619602306153665,0.38671679197994985,0.4741854636591479,0.6218045112781955,0.6239348370927318,0.7487468671679198,0.8852130325814537,60.80290603637695,55.131561279296875,66.47425079345703,train,2-1,staggered,2-1-s011,0.813,True,sobol_init,bo-bayes,0.1010264249836208,0.783820498988258,1.252762968495368,0.9998914521014902,0.7495824884925975,0.2206531926974294,0.0,0.0,17.335463072611894,2.7
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s012,2-1-s012,9,log,1.0,True,5.684341886080802e-14,2.2737367544323206e-13,1.0,results.pkl,0.8476572334374562,0.8476572334374562,1.13,0.25166070118619227,0.3145286571596237,0.3908488688871,0.19710541203092588,0.2682443899679427,0.3626249292853102,0.34797364743461767,0.38011579157516473,0.42383709323218205,0.6480335396286684,0.7514473946895588,0.8301058095428229,91.13977432250977,84.42156219482422,97.85798645019531,train,2-1,staggered,2-1-s012,0.386,True,sobol_init,bo-bayes,0.103894266632477,0.782277566610654,1.2809338454620645,0.9998933337628252,0.6527900929893203,0.1432259530177808,0.0,0.0,65.09936031587598,17.9
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s013,2-1-s013,11,log,1.0,True,4.547473508864641e-13,4.547473508864641e-13,1.0,results.pkl,0.8771624086011577,0.8771624086011577,1.2,0.08626368711610777,0.14200778962512314,0.21774393104497944,0.05620834929145921,0.10029873611643049,0.1611336652623516,0.18539889613647767,0.24310085298544906,0.3356748620170597,0.3567486201705971,0.4641244355243352,0.6419969894631209,95.72354507446289,90.11215209960938,101.3349380493164,train,2-1,staggered,2-1-s013,0.033,True,sobol_init,bo-bayes,0.8292102620629159,0.0766764017122105,1.252762968495368,0.999888007459474,0.0636431186042714,0.1407546934920338,0.0,0.0,359.4156339032199,14.9
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s014,2-1-s014,10,log,0.0,True,0.0,0.0,1.0,results.pkl,0.9534567639439719,0.9534567639439719,1.2,0.3313112981852112,0.42451590616925994,0.5683501644773565,0.3549832662090873,0.4796074649724885,0.6584604912360316,0.3105990783410138,0.38077682685977615,0.49993416721527323,0.6438446346280448,0.7716919025674785,0.9177090190915076,73.24791717529297,57.73262023925781,88.76321411132812,train,2-1,staggered,2-1-s014,0.569,True,sobol_init,bo-bayes,0.0978677127988812,0.7896186383750948,1.252762968495368,0.9998919050399646,0.7544029895477441,0.1799778261498917,0.0,0.0,93.91742113715826,6.7
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s015,2-1-s015,11,log,1.0,True,4.547473508864641e-13,2.2737367544323206e-13,1.0,results.pkl,0.907268680195518,0.907268680195518,1.23,0.2236119126329882,0.28125348677862044,0.3595770448777622,0.1657790701473519,0.21936158395138367,0.3058450681216715,0.3434133434133434,0.3917973917973918,0.4362124362124362,0.6365526365526365,0.7569457569457569,0.83991683991684,88.58080291748047,81.77798461914062,95.38362121582031,train,2-1,staggered,2-1-s015,0.488,True,sobol_init,bo-bayes,0.1132197076535226,0.7777784667406613,1.2809338454620645,0.999887529993628,0.70991217790124,0.2094310791755102,0.0,0.0,58.15004583927322,11.1
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s016,2-1-s016,10,log,0.0,True,0.0,1.1368683772161603e-13,1.0,results.pkl,0.9083082509884266,0.9083082509884266,1.17,0.09680088744145758,0.12413568250608813,0.1402432442237456,0.06781229753493968,0.09013358837503471,0.10742603276463147,0.169079435783222,0.19933184855233854,0.20193021529324426,0.33778767631774315,0.410913140311804,0.4400519673348181,140.29802703857422,144.57443237304688,136.02162170410156,train,2-1,staggered,2-1-s016,0.034,True,sobol_init,bo-bayes,0.8364389880352898,0.0767988648647531,1.252762968495368,0.9998914521014902,0.0608052804871243,0.2730104100276184,0.0,0.0,103.70035314418313,3.5
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s017,2-1-s017,11,log,1.0,True,4.547473508864641e-13,2.2737367544323206e-13,1.0,results.pkl,0.9373252113136082,0.9373252113136082,1.2,0.35725184849789193,0.43247652655079133,0.5321550632584638,0.3237255618490773,0.41467202631098116,0.5510688836104513,0.398524618287871,0.4518785383427689,0.5144964831017327,0.6507119574541088,0.7708011665808887,0.8505747126436781,61.73358726501465,40.69722366333008,82.76995086669922,train,2-1,staggered,2-1-s017,0.541,True,sobol_init,bo-bayes,0.1065644530305981,0.7710698629032758,1.252762968495368,0.9998886344260298,0.7259693191048718,0.2252270719761756,0.0,0.0,3.567626765488853,3.2
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s018,2-1-s018,9,log,1.0,True,5.684341886080802e-14,2.2737367544323206e-13,1.0,results.pkl,0.8559153077442886,0.8559153077442886,1.14,0.2118194107593053,0.2631933117560981,0.33224196277554513,0.1485478687928212,0.19678045231310254,0.27062996422724794,0.36898073836276085,0.3972712680577849,0.4301765650080257,0.6478731942215088,0.7445826645264848,0.8268459069020867,99.11478424072266,105.76006317138672,92.4695053100586,train,2-1,staggered,2-1-s018,0.391,True,sobol_init,bo-bayes,0.1010245737145759,0.7850161940725767,1.2809338454620645,0.9998933337628252,0.6648286859342026,0.1478629781591712,0.0,0.0,65.50748798499961,18.2
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s019,2-1-s019,11,log,1.0,True,4.547473508864641e-13,2.2737367544323206e-13,1.0,results.pkl,0.9409431527303139,0.9409431527303139,1.21,0.2754188279657007,0.33138983169335007,0.3936754322679346,0.24909154847028483,0.3201852068925097,0.40640018755128354,0.30796905918330636,0.3434070876056845,0.38172333153444865,0.6342867422198237,0.7429393775858968,0.8256880733944955,90.38965606689453,73.20472717285156,107.5745849609375,train,2-1,staggered,2-1-s019,0.491,True,sobol_init,bo-bayes,0.1108852316526095,0.776177661480843,1.252762968495368,0.9998887879102902,0.729305794108954,0.2066033823434943,0.0,0.0,60.72008714675249,11.2
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s020,2-1-s020,9,log,1.0,True,2.2737367544323206e-13,2.2737367544323206e-13,1.0,results.pkl,0.7805609002727552,0.7805609002727552,1.14,0.05467931038457116,0.13351663687569765,0.2165156550247224,0.031488091152446974,0.08497494680485963,0.15520969181138033,0.20751761942051683,0.3114069433568259,0.35787000783085354,0.3161054554946489,0.4724614983033151,0.6557034716784129,110.81862258911133,109.06330871582031,112.57393646240234,train,2-1,staggered,2-1-s020,0.033,True,sobol_init,bo-bayes,0.7863803038239916,0.0875565035684832,1.2237754316221157,0.9998943688840504,0.071213098286756,0.2110552399196035,0.0,0.0,107.0346003176438,4.1
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s021,2-1-s021,10,log,0.0,True,2.2737367544323206e-13,2.2737367544323206e-13,1.0,results.pkl,0.9581079417083431,0.9581079417083431,1.18,0.4078247156638054,0.5318572153592379,0.7172766701642805,0.4583691421060614,0.6293412870936758,0.8620898842323441,0.3673202614379085,0.46052287581699347,0.6141176470588235,0.624313725490196,0.7635294117647059,0.9070588235294118,42.86467456817627,16.560991287231445,69.1683578491211,train,2-1,staggered,2-1-s021,0.838,True,sobol_init,bo-bayes,0.1167124100995801,0.7704988849135731,1.252762968495368,0.9998897743801024,0.7367930982454183,0.2268427802456182,0.0,0.0,17.512278189343625,3.3
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s022,2-1-s022,10,log,0.0,True,2.2737367544323206e-13,2.2737367544323206e-13,1.0,results.pkl,0.9582370205297386,0.9582370205297386,1.19,0.4241998430085317,0.5363839406616305,0.7001749549252043,0.4850854174476517,0.643977936057409,0.8488191506453168,0.3768939393939394,0.4595959595959596,0.5958333333333333,0.648989898989899,0.7781565656565657,0.9090909090909091,47.38208866119385,21.506044387817383,73.25813293457031,train,2-1,staggered,2-1-s022,0.81,True,sobol_init,bo-bayes,0.1006555825012926,0.7850084432401373,1.2809338454620645,0.9998893244974378,0.7499478110615747,0.2182439502552555,0.0,0.0,17.487761354280636,2.8
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s023,2-1-s023,11,log,1.0,True,1.1368683772161603e-13,2.2737367544323206e-13,1.0,results.pkl,0.8937352966021771,0.8937352966021771,1.11,0.028305074054107815,0.03892383327676603,0.04836942233555211,0.03369714951785525,0.057221574652961744,0.08159372681996398,0.0244005941014216,0.029492892000848717,0.03437301082113304,0.14406959473795883,0.293019308296202,0.3834075960110333,158.16252899169922,144.34568786621094,171.9793701171875,train,2-1,staggered,2-1-s023,0.363,True,sobol_init,bo-bayes,0.1566366783888836,0.641607708667911,1.2809338454620645,0.9998908053997408,0.5789494625056064,0.2459539978954452,0.0,0.0,57.59465858549167,10.6
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s024,2-1-s024,10,log,0.0,True,2.2737367544323206e-13,2.2737367544323206e-13,1.0,results.pkl,0.9525543509937635,0.9525543509937635,1.15,0.21658789414654112,0.3275185125214052,0.5109826124745404,0.2693879746154674,0.4422394320748629,0.6834462729912875,0.18109353593224561,0.26005729231535685,0.4080209241499564,0.5033005355586001,0.6547515257192676,0.8111844563457467,68.68175888061523,34.130096435546875,103.2334213256836,train,2-1,staggered,2-1-s024,0.795,True,sobol_init,bo-bayes,0.094563880631812,0.7688154041077345,1.2237754316221157,0.999892455241789,0.7362872272482065,0.2215059241963929,0.0,0.0,17.463055221194043,2.4
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s025,2-1-s025,11,log,1.0,True,0.0,2.2737367544323206e-13,1.0,results.pkl,0.9189759868828705,0.9189759868828705,1.19,0.30897328651180456,0.39283067722665155,0.4833136878858738,0.2779953403063501,0.37441134189262876,0.49477023744609133,0.3477209944751381,0.4131560773480663,0.4723756906077348,0.6317334254143646,0.7726174033149171,0.8610151933701657,78.77301788330078,68.25736999511719,89.28866577148438,train,2-1,staggered,2-1-s025,0.491,True,sobol_init,bo-bayes,0.1171793145225238,0.7705107695233134,1.308332819650179,0.9998897399309542,0.724909521949324,0.221910803811153,0.0,0.0,19.44909805366311,3.2
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s026,2-1-s026,10,log,0.0,True,2.2737367544323206e-13,2.2737367544323206e-13,1.0,results.pkl,0.9492817971003362,0.9492817971003362,1.21,0.2827840747579025,0.359281925151745,0.4716407777698735,0.2613259210089612,0.3438848323929638,0.4561898440092931,0.3080814468192741,0.37612242316934363,0.48817503477930946,0.632351081320349,0.7676742127229037,0.9180472998608827,80.01620101928711,74.33927917480469,85.69312286376953,train,2-1,staggered,2-1-s026,0.512,True,sobol_init,bo-bayes,0.1087386201108938,0.7837114706119437,1.2237754316221157,0.9998909495436624,0.7507120431400999,0.2269085385929349,0.0,0.0,59.38098328250582,16.6
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s027,2-1-s027,11,log,1.0,True,0.0,0.0,1.0,results.pkl,0.9532671850401709,0.9532671850401709,1.17,0.2635158546954407,0.31467465686198226,0.3164372015024518,0.20035327503330053,0.26550645740429724,0.26802571378930906,0.3848385225294914,0.3861922258750725,0.3861922258750725,0.413266292786695,0.4482691935795784,0.47901759814349254,118.55340576171875,119.75907897949219,117.34773254394531,train,2-1,staggered,2-1-s027,0.036,True,sobol_init,bo-bayes,0.8614337612861199,0.0521801541485555,1.252762968495368,0.9998911514067504,0.0459614029213404,0.3621516691400219,0.0,0.0,45.35870652755326,1.9
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s028,2-1-s028,10,log,0.0,True,0.0,0.0,1.0,results.pkl,0.9562219604756171,0.9562219604756171,1.14,0.008888642495472521,0.024670385579463897,0.04311149300190781,0.007428227263601686,0.018498867123641266,0.03630940430779821,0.011063829787234043,0.03702127659574468,0.05304964539007092,0.12595744680851065,0.24723404255319148,0.3790070921985816,147.75676727294922,136.3460235595703,159.16751098632812,train,2-1,staggered,2-1-s028,0.365,True,sobol_init,bo-bayes,0.3091271783506187,0.5069276940343392,1.252762968495368,0.9998910323415224,0.4807438318875447,0.3667973670746755,0.0,0.0,43.93671276028422,8.4
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s029,2-1-s029,11,log,1.0,True,4.547473508864641e-13,2.2737367544323206e-13,1.0,results.pkl,0.8845062439538554,0.8845062439538554,1.26,0.2615225348268261,0.3378470067900148,0.4152120369374457,0.21487484415459865,0.2965857868993958,0.3969502253764266,0.33404009252120276,0.39244410177332306,0.43523515805705476,0.648804934464148,0.7725520431765613,0.8484965304548959,86.4081039428711,79.06488800048828,93.7513198852539,train,2-1,staggered,2-1-s029,0.468,True,sobol_init,bo-bayes,0.1043316320080231,0.7921552274714304,1.252762968495368,0.9998876936380324,0.7265284124848342,0.1988099378416675,0.0,0.0,68.82415468157836,11.5
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s030,2-1-s030,9,log,1.0,True,2.2737367544323206e-13,0.0,1.0,results.pkl,0.8423503005029178,0.8423503005029178,1.18,0.19513910227699272,0.25170110768799886,0.30430833991060896,0.13667015843917768,0.18380908733795992,0.23454890663873249,0.34103935804356134,0.39912113106610625,0.43312953763851736,0.673481085212075,0.80779518532671,0.8815437523882308,109.15313339233398,125.77422332763672,92.53204345703125,train,2-1,staggered,2-1-s030,0.415,True,sobol_init,bo-bayes,0.1091399530872198,0.7852647374328002,1.2809338454620645,0.9998936760558296,0.6681300238312261,0.2111479414536762,0.0,0.0,23.51831703641886,4.5
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-s031,2-1-s031,10,log,0.0,True,2.2737367544323206e-13,0.0,1.0,results.pkl,0.8029142847862804,0.8029142847862804,1.07,0.151322642390928,0.18407314285628698,0.1924321173273143,0.10702829852448499,0.14302516216408867,0.15282628840259463,0.2581664910432034,0.2581664910432034,0.25974710221285563,0.3429926238145416,0.3883034773445732,0.42992623814541625,118.35928344726562,130.0775146484375,106.64105224609375,train,2-1,staggered,2-1-s031,0.035,True,sobol_init,bo-bayes,0.8567007495963177,0.0545312399885081,1.2237754316221157,0.9998900142454238,0.0484669886879184,0.3217213770163225,0.0,0.0,44.11410750038538,6.6
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-g000,2-1-g000,10,log,0.0,True,0.0,2.2737367544323206e-13,1.0,results.pkl,0.9594990854287809,0.9594990854287809,1.19,0.3870129531924645,0.4963867902004543,0.6600376929146963,0.43993409227082086,0.6015078889554624,0.8067705212702216,0.3454568023833168,0.4225422045680238,0.5584657398212513,0.6256206554121152,0.7452830188679245,0.8793445878848064,54.173240661621094,27.223052978515625,81.12342834472656,train,2-1,staggered,2-1-g000,0.835,True,gp_uncertainty_sigma=0.1412,bo-bayes,0.1331661245667352,0.7726691179966062,1.2809338454620645,0.9998911090193182,0.7382636895202545,0.2268558958077864,0.0,0.0,33.991182152147154,3.0
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-g001,2-1-g001,11,log,1.0,True,4.547473508864641e-13,2.2737367544323206e-13,1.0,results.pkl,0.8731761877247701,0.8731761877247701,1.19,0.22981861268266018,0.29215644552788606,0.3643453803139978,0.18468173591589973,0.24610112056682967,0.3278139319958412,0.30415524151022993,0.3594178443366378,0.4100400759333474,0.6080995570554736,0.7348660620122337,0.8053153343176545,90.90576934814453,87.52198791503906,94.28955078125,train,2-1,staggered,2-1-g001,0.465,True,gp_uncertainty_sigma=0.1291,bo-bayes,0.093449339316044,0.7893401251294389,1.2809338454620645,0.9998892131006296,0.7190963976197711,0.2028467406795291,0.0,0.0,101.63179039125892,12.1
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-g002,2-1-g002,11,log,1.0,True,0.0,0.0,1.0,results.pkl,0.924825094302164,0.924825094302164,1.13,0.18292733735114042,0.22140122818079794,0.223760146960069,0.1180605072832841,0.1519812570031578,0.15391667515534277,0.4059973924380704,0.4075619295958279,0.40964797913950457,0.47196870925684486,0.5238591916558019,0.5692307692307692,125.46223449707031,140.32984924316406,110.59461975097656,train,2-1,staggered,2-1-g002,0.035,True,gp_uncertainty_sigma=0.1723,bo-bayes,0.8598753226126663,0.0558121942296602,1.252762968495368,0.9998886344260298,0.049061735897102,0.3540218505567959,0.0,0.0,49.145223043131935,2.7
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-g003,2-1-g003,11,log,1.0,True,0.0,0.0,1.0,results.pkl,0.8841480189900635,0.8841480189900635,1.2,0.17690058900371675,0.23563871011733187,0.26522531525333504,0.1105362532149919,0.1579322956157174,0.1852132673237887,0.4426778242677824,0.46387726638772664,0.46694560669456064,0.6022315202231521,0.6555090655509066,0.6806136680613668,107.86140060424805,129.2113800048828,86.51142120361328,train,2-1,staggered,2-1-g003,0.033,True,gp_uncertainty_sigma=0.1436,bo-bayes,0.835249093255739,0.0768546708583168,1.2809338454620645,0.9998897438761016,0.0629920486793614,0.302013009917396,0.0,0.0,102.4890079584536,3.0
/home/boringtao/Projects/Proxy4Tun/data/bo-bayes/2-1-trials/runs/2-1-g004,2-1-g004,11,log,1.0,True,0.0,2.2737367544323206e-13,1.0,results.pkl,0.9123306223635297,0.9123306223635297,1.24,0.2631771427211445,0.34056551832658055,0.4184111552167317,0.2177157934413871,0.30124387485865056,0.4055785902751602,0.3326347875785864,0.3916936559344637,0.4320823013907411,0.6507906267860545,0.7717660506763193,0.8373023433034864,85.75387573242188,79.04653930664062,92.46121215820312,train,2-1,staggered,2-1-g004,0.517,True,gp_uncertainty_sigma=0.1411,bo-bayes,0.0965397450436097,0.7921609114152194,1.308332819650179,0.9998938950268548,0.7386403799768095,0.204607572161209,0.0,0.0,19.461877740261222,3.6
